GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G44000900505002","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090505002",,,"Block Group 2, Census Tract 505, Washington County, Rhode Island",1012,"Block Group 2, Census Tract 505, Washington County, Rhode Island",372
"G44000900505003","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090505003",,,"Block Group 3, Census Tract 505, Washington County, Rhode Island",2556,"Block Group 3, Census Tract 505, Washington County, Rhode Island",366
"G44000900506001","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506001",,,"Block Group 1, Census Tract 506, Washington County, Rhode Island",1181,"Block Group 1, Census Tract 506, Washington County, Rhode Island",305
"G44000900506002","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506002",,,"Block Group 2, Census Tract 506, Washington County, Rhode Island",1743,"Block Group 2, Census Tract 506, Washington County, Rhode Island",389
"G44000900506003","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506003",,,"Block Group 3, Census Tract 506, Washington County, Rhode Island",2148,"Block Group 3, Census Tract 506, Washington County, Rhode Island",384
"G44000900506004","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050600","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506004",,,"Block Group 4, Census Tract 506, Washington County, Rhode Island",2554,"Block Group 4, Census Tract 506, Washington County, Rhode Island",369
"G44000900507001","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507001",,,"Block Group 1, Census Tract 507, Washington County, Rhode Island",1980,"Block Group 1, Census Tract 507, Washington County, Rhode Island",438
"G44000900507002","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507002",,,"Block Group 2, Census Tract 507, Washington County, Rhode Island",805,"Block Group 2, Census Tract 507, Washington County, Rhode Island",293
"G44000900507003","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507003",,,"Block Group 3, Census Tract 507, Washington County, Rhode Island",2381,"Block Group 3, Census Tract 507, Washington County, Rhode Island",441
"G44000900507004","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507004",,,"Block Group 4, Census Tract 507, Washington County, Rhode Island",902,"Block Group 4, Census Tract 507, Washington County, Rhode Island",234
"G44000900507005","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507005",,,"Block Group 5, Census Tract 507, Washington County, Rhode Island",840,"Block Group 5, Census Tract 507, Washington County, Rhode Island",213
"G44000900507006","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050700","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507006",,,"Block Group 6, Census Tract 507, Washington County, Rhode Island",1203,"Block Group 6, Census Tract 507, Washington County, Rhode Island",336
"G44000900508011","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050801","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508011",,,"Block Group 1, Census Tract 508.01, Washington County, Rhode Island",1006,"Block Group 1, Census Tract 508.01, Washington County, Rhode Island",312
"G44000900508012","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050801","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508012",,,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",1322,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",457
"G44000900508013","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050801","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508013",,,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",1191,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",353
"G44000900508014","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050801","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508014",,,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",1395,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",543
"G44000900508015","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050801","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508015",,,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",967,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",313
"G44000900508021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050802","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508021",,,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",1727,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",255
"G44000900508022","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050802","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508022",,,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",2238,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",346
"G44000900509011","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050901","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509011",,,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",1510,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",470
"G44000900509012","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050901","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509012",,,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",3171,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",587
"G44000900509013","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050901","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509013",,,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",1295,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",302
"G44000900509021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050902","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509021",,,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",1432,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",444
"G44000900509022","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050902","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509022",,,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",2114,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",425
"G44000900509023","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050902","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509023",,,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",908,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",271
"G44000900509024","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"050902","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509024",,,"Block Group 4, Census Tract 509.02, Washington County, Rhode Island",705,"Block Group 4, Census Tract 509.02, Washington County, Rhode Island",238
"G44000900510001","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510001",,,"Block Group 1, Census Tract 510, Washington County, Rhode Island",358,"Block Group 1, Census Tract 510, Washington County, Rhode Island",138
"G44000900510002","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510002",,,"Block Group 2, Census Tract 510, Washington County, Rhode Island",492,"Block Group 2, Census Tract 510, Washington County, Rhode Island",136
"G44000900510003","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510003",,,"Block Group 3, Census Tract 510, Washington County, Rhode Island",198,"Block Group 3, Census Tract 510, Washington County, Rhode Island",76
"G44000900510004","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051000","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510004",,,"Block Group 4, Census Tract 510, Washington County, Rhode Island",229,"Block Group 4, Census Tract 510, Washington County, Rhode Island",82
"G44000900510005","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051000","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510005",,,"Block Group 5, Census Tract 510, Washington County, Rhode Island",366,"Block Group 5, Census Tract 510, Washington County, Rhode Island",98
"G44000900511011","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511011",,,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",186,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",95
"G44000900511012","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051101","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511012",,,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",623,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",216
"G44000900511013","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051101","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511013",,,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",2043,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",272
"G44000900511014","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051101","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511014",,,"Block Group 4, Census Tract 511.01, Washington County, Rhode Island",1987,"Block Group 4, Census Tract 511.01, Washington County, Rhode Island",342
"G44000900511021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511021",,,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",2328,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",253
"G44000900511022","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511022",,,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",325,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",139
"G44000900511023","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511023",,,"Block Group 3, Census Tract 511.02, Washington County, Rhode Island",288,"Block Group 3, Census Tract 511.02, Washington County, Rhode Island",117
"G44000900512011","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051201","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512011",,,"Block Group 1, Census Tract 512.01, Washington County, Rhode Island",1486,"Block Group 1, Census Tract 512.01, Washington County, Rhode Island",249
"G44000900512012","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051201","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512012",,,"Block Group 2, Census Tract 512.01, Washington County, Rhode Island",3492,"Block Group 2, Census Tract 512.01, Washington County, Rhode Island",326
"G44000900512021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051202","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512021",,,"Block Group 1, Census Tract 512.02, Washington County, Rhode Island",1196,"Block Group 1, Census Tract 512.02, Washington County, Rhode Island",266
"G44000900512022","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051202","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512022",,,"Block Group 2, Census Tract 512.02, Washington County, Rhode Island",1093,"Block Group 2, Census Tract 512.02, Washington County, Rhode Island",323
"G44000900512023","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051202","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512023",,,"Block Group 3, Census Tract 512.02, Washington County, Rhode Island",883,"Block Group 3, Census Tract 512.02, Washington County, Rhode Island",280
"G44000900512024","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051202","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512024",,,"Block Group 4, Census Tract 512.02, Washington County, Rhode Island",1402,"Block Group 4, Census Tract 512.02, Washington County, Rhode Island",266
"G44000900513021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513021",,,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",521,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",135
"G44000900513022","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513022",,,"Block Group 2, Census Tract 513.02, Washington County, Rhode Island",270,"Block Group 2, Census Tract 513.02, Washington County, Rhode Island",85
"G44000900513023","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513023",,,"Block Group 3, Census Tract 513.02, Washington County, Rhode Island",797,"Block Group 3, Census Tract 513.02, Washington County, Rhode Island",270
"G44000900513024","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513024",,,"Block Group 4, Census Tract 513.02, Washington County, Rhode Island",143,"Block Group 4, Census Tract 513.02, Washington County, Rhode Island",84
"G44000900513025","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513025",,,"Block Group 5, Census Tract 513.02, Washington County, Rhode Island",1146,"Block Group 5, Census Tract 513.02, Washington County, Rhode Island",245
"G44000900513026","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051302","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513026",,,"Block Group 6, Census Tract 513.02, Washington County, Rhode Island",1000,"Block Group 6, Census Tract 513.02, Washington County, Rhode Island",164
"G44000900513041","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051304","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513041",,,"Block Group 1, Census Tract 513.04, Washington County, Rhode Island",2052,"Block Group 1, Census Tract 513.04, Washington County, Rhode Island",140
"G44000900513051","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051305","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513051",,,"Block Group 1, Census Tract 513.05, Washington County, Rhode Island",2614,"Block Group 1, Census Tract 513.05, Washington County, Rhode Island",293
"G44000900513052","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051305","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513052",,,"Block Group 2, Census Tract 513.05, Washington County, Rhode Island",1113,"Block Group 2, Census Tract 513.05, Washington County, Rhode Island",280
"G44000900513061","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051306","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513061",,,"Block Group 1, Census Tract 513.06, Washington County, Rhode Island",2357,"Block Group 1, Census Tract 513.06, Washington County, Rhode Island",470
"G44000900513062","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051306","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513062",,,"Block Group 2, Census Tract 513.06, Washington County, Rhode Island",816,"Block Group 2, Census Tract 513.06, Washington County, Rhode Island",207
"G44000900513063","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051306","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513063",,,"Block Group 3, Census Tract 513.06, Washington County, Rhode Island",2826,"Block Group 3, Census Tract 513.06, Washington County, Rhode Island",403
"G44000900514001","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090514001",,,"Block Group 1, Census Tract 514, Washington County, Rhode Island",5528,"Block Group 1, Census Tract 514, Washington County, Rhode Island",347
"G44000900515021","2014-2018","RI",,,"Rhode Island","44","Washington County","009",,,"051502","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440090515021",,,"Block Group 1, Census Tract 515.02, Washington County, Rhode Island",963,"Block Group 1, Census Tract 515.02, Washington County, Rhode Island",379
