GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AON4E001,NAME_M,AON4M001
"G44000900508011","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050801","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508011",,,"440090508011","Block Group 1, Census Tract 508.01, Washington County, Rhode Island",1302,"Block Group 1, Census Tract 508.01, Washington County, Rhode Island",351
"G44000900508012","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050801","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508012",,,"440090508012","Block Group 2, Census Tract 508.01, Washington County, Rhode Island",1627,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",505
"G44000900508013","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050801","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508013",,,"440090508013","Block Group 3, Census Tract 508.01, Washington County, Rhode Island",1168,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",363
"G44000900508014","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050801","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508014",,,"440090508014","Block Group 4, Census Tract 508.01, Washington County, Rhode Island",984,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",320
"G44000900508015","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050801","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508015",,,"440090508015","Block Group 5, Census Tract 508.01, Washington County, Rhode Island",802,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",300
"G44000900508021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050802","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508021",,,"440090508021","Block Group 1, Census Tract 508.02, Washington County, Rhode Island",1963,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",303
"G44000900508022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050802","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090508022",,,"440090508022","Block Group 2, Census Tract 508.02, Washington County, Rhode Island",1722,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",319
"G44000900509011","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050901","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509011",,,"440090509011","Block Group 1, Census Tract 509.01, Washington County, Rhode Island",988,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",421
"G44000900509012","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050901","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509012",,,"440090509012","Block Group 2, Census Tract 509.01, Washington County, Rhode Island",3832,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",735
"G44000900509013","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050901","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509013",,,"440090509013","Block Group 3, Census Tract 509.01, Washington County, Rhode Island",1994,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",588
"G44000900509021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050902","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509021",,,"440090509021","Block Group 1, Census Tract 509.02, Washington County, Rhode Island",1315,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",430
"G44000900509022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050902","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509022",,,"440090509022","Block Group 2, Census Tract 509.02, Washington County, Rhode Island",1727,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",438
"G44000900509023","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"050902","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090509023",,,"440090509023","Block Group 3, Census Tract 509.02, Washington County, Rhode Island",1859,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",437
"G44000900510001","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090510001",,,"440090510001","Block Group 1, Census Tract 510, Washington County, Rhode Island",995,"Block Group 1, Census Tract 510, Washington County, Rhode Island",214
"G44000900510002","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051000","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090510002",,,"440090510002","Block Group 2, Census Tract 510, Washington County, Rhode Island",1074,"Block Group 2, Census Tract 510, Washington County, Rhode Island",238
"G44000900511011","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051101","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090511011",,,"440090511011","Block Group 1, Census Tract 511.01, Washington County, Rhode Island",1778,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",366
"G44000900511012","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051101","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090511012",,,"440090511012","Block Group 2, Census Tract 511.01, Washington County, Rhode Island",2197,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",487
"G44000900511013","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051101","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090511013",,,"440090511013","Block Group 3, Census Tract 511.01, Washington County, Rhode Island",772,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",247
"G44000900511021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051102","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090511021",,,"440090511021","Block Group 1, Census Tract 511.02, Washington County, Rhode Island",2461,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",338
"G44000900511022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051102","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090511022",,,"440090511022","Block Group 2, Census Tract 511.02, Washington County, Rhode Island",804,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",207
"G44000900512011","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051201","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512011",,,"440090512011","Block Group 1, Census Tract 512.01, Washington County, Rhode Island",1771,"Block Group 1, Census Tract 512.01, Washington County, Rhode Island",460
"G44000900512012","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051201","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512012",,,"440090512012","Block Group 2, Census Tract 512.01, Washington County, Rhode Island",3193,"Block Group 2, Census Tract 512.01, Washington County, Rhode Island",385
"G44000900512021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051202","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512021",,,"440090512021","Block Group 1, Census Tract 512.02, Washington County, Rhode Island",1143,"Block Group 1, Census Tract 512.02, Washington County, Rhode Island",352
"G44000900512022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051202","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512022",,,"440090512022","Block Group 2, Census Tract 512.02, Washington County, Rhode Island",622,"Block Group 2, Census Tract 512.02, Washington County, Rhode Island",305
"G44000900512023","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051202","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512023",,,"440090512023","Block Group 3, Census Tract 512.02, Washington County, Rhode Island",1965,"Block Group 3, Census Tract 512.02, Washington County, Rhode Island",574
"G44000900512024","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051202","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090512024",,,"440090512024","Block Group 4, Census Tract 512.02, Washington County, Rhode Island",1291,"Block Group 4, Census Tract 512.02, Washington County, Rhode Island",469
"G44000900513021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051302","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513021",,,"440090513021","Block Group 1, Census Tract 513.02, Washington County, Rhode Island",1187,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",311
"G44000900513022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051302","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513022",,,"440090513022","Block Group 2, Census Tract 513.02, Washington County, Rhode Island",1314,"Block Group 2, Census Tract 513.02, Washington County, Rhode Island",264
"G44000900513023","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051302","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513023",,,"440090513023","Block Group 3, Census Tract 513.02, Washington County, Rhode Island",1663,"Block Group 3, Census Tract 513.02, Washington County, Rhode Island",333
"G44000900513041","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051304","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513041",,,"440090513041","Block Group 1, Census Tract 513.04, Washington County, Rhode Island",1866,"Block Group 1, Census Tract 513.04, Washington County, Rhode Island",169
"G44000900513051","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051305","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513051",,,"440090513051","Block Group 1, Census Tract 513.05, Washington County, Rhode Island",1031,"Block Group 1, Census Tract 513.05, Washington County, Rhode Island",443
"G44000900513052","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051305","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513052",,,"440090513052","Block Group 2, Census Tract 513.05, Washington County, Rhode Island",1139,"Block Group 2, Census Tract 513.05, Washington County, Rhode Island",330
"G44000900513053","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051305","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513053",,,"440090513053","Block Group 3, Census Tract 513.05, Washington County, Rhode Island",2167,"Block Group 3, Census Tract 513.05, Washington County, Rhode Island",613
"G44000900513061","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051306","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513061",,,"440090513061","Block Group 1, Census Tract 513.06, Washington County, Rhode Island",2278,"Block Group 1, Census Tract 513.06, Washington County, Rhode Island",561
"G44000900513062","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051306","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513062",,,"440090513062","Block Group 2, Census Tract 513.06, Washington County, Rhode Island",924,"Block Group 2, Census Tract 513.06, Washington County, Rhode Island",231
"G44000900513063","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051306","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090513063",,,"440090513063","Block Group 3, Census Tract 513.06, Washington County, Rhode Island",2813,"Block Group 3, Census Tract 513.06, Washington County, Rhode Island",565
"G44000900514001","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051400","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090514001",,,"440090514001","Block Group 1, Census Tract 514, Washington County, Rhode Island",5209,"Block Group 1, Census Tract 514, Washington County, Rhode Island",390
"G44000900515021","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051502","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515021",,,"440090515021","Block Group 1, Census Tract 515.02, Washington County, Rhode Island",967,"Block Group 1, Census Tract 515.02, Washington County, Rhode Island",434
"G44000900515022","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051502","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515022",,,"440090515022","Block Group 2, Census Tract 515.02, Washington County, Rhode Island",527,"Block Group 2, Census Tract 515.02, Washington County, Rhode Island",346
"G44000900515023","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051502","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515023",,,"440090515023","Block Group 3, Census Tract 515.02, Washington County, Rhode Island",1916,"Block Group 3, Census Tract 515.02, Washington County, Rhode Island",696
"G44000900515024","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051502","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515024",,,"440090515024","Block Group 4, Census Tract 515.02, Washington County, Rhode Island",1889,"Block Group 4, Census Tract 515.02, Washington County, Rhode Island",529
"G44000900515025","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051502","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515025",,,"440090515025","Block Group 5, Census Tract 515.02, Washington County, Rhode Island",1294,"Block Group 5, Census Tract 515.02, Washington County, Rhode Island",408
"G44000900515031","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051503","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515031",,,"440090515031","Block Group 1, Census Tract 515.03, Washington County, Rhode Island",872,"Block Group 1, Census Tract 515.03, Washington County, Rhode Island",223
"G44000900515032","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051503","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515032",,,"440090515032","Block Group 2, Census Tract 515.03, Washington County, Rhode Island",1089,"Block Group 2, Census Tract 515.03, Washington County, Rhode Island",420
"G44000900515033","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051503","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515033",,,"440090515033","Block Group 3, Census Tract 515.03, Washington County, Rhode Island",1478,"Block Group 3, Census Tract 515.03, Washington County, Rhode Island",306
"G44000900515041","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051504","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515041",,,"440090515041","Block Group 1, Census Tract 515.04, Washington County, Rhode Island",1062,"Block Group 1, Census Tract 515.04, Washington County, Rhode Island",405
"G44000900515042","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051504","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515042",,,"440090515042","Block Group 2, Census Tract 515.04, Washington County, Rhode Island",1422,"Block Group 2, Census Tract 515.04, Washington County, Rhode Island",424
"G44000900515043","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051504","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515043",,,"440090515043","Block Group 3, Census Tract 515.04, Washington County, Rhode Island",1094,"Block Group 3, Census Tract 515.04, Washington County, Rhode Island",355
"G44000900515044","2017-2021","RI",,,"Rhode Island","44","Washington County","009",,,"051504","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440090515044",,,"440090515044","Block Group 4, Census Tract 515.04, Washington County, Rhode Island",1149,"Block Group 4, Census Tract 515.04, Washington County, Rhode Island",358
